Date,Name,Tm,G,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
2024-07-09,Jameson Taillon,CHC,1,4,0,1,0,0,0,0,0,0,0,0,1,0.25,0.25,0.25,0.2209837883710861,11674
2024-07-14,Jameson Taillon,CHC,1,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,11674
2024-07-04,Jared Shuster,CHW,1,6,9,3,0,0,1,1,0,0,0,0,0,0.5,0.5,0.5,0.4419675767421722,27472
2024-07-14,Jared Shuster,CHW,1,4,0,1,1,0,0,0,0,0,0,0,0,0.25,0.25,0.5,0.3145281076431274,27472
2024-05-11,Joey Estes,OAK,1,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,26257
2024-05-16,Joey Estes,OAK,1,5,0,2,0,0,0,0,0,0,0,0,2,0.4,0.4,0.4,0.3535740613937378,26257
2024-05-23,Joey Estes,OAK,1,6,18,3,3,0,2,2,0,0,0,0,1,0.5,0.5,1.0,0.6290562152862549,26257
2024-05-29,Joey Estes,OAK,1,3,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,26257
2024-06-05,Joey Estes,OAK,1,3,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,26257
2024-06-10,Joey Estes,OAK,1,4,0,0,0,0,0,0,0,1,0,0,0,0.0,0.25,0.0,0.1726525574922561,26257
2024-06-16,Joey Estes,OAK,1,8,18,3,1,0,2,2,1,1,0,1,1,0.5,0.625,1.166666666,0.701355092227459,26257
2024-06-21,Joey Estes,OAK,1,4,9,1,1,0,1,1,0,0,0,0,1,0.25,0.25,0.5,0.3145281076431274,26257
2024-06-26,Joey Estes,OAK,1,6,0,2,1,0,0,0,0,1,1,0,1,0.4,0.5,0.6,0.4284095168113708,26257
2024-07-03,Joey Estes,OAK,1,3,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,26257
2024-07-09,Joey Estes,OAK,1,7,27,4,2,0,3,3,0,0,0,0,1,0.571428571,0.571428571,0.857142857,0.6120135954448155,26257
2024-07-14,Joey Estes,OAK,1,5,9,2,1,0,1,1,1,0,0,0,1,0.4,0.4,1.2,0.662900733947754,26257
2024-03-29,Jose Quintana,NYM,1,4,0,1,0,0,0,0,0,1,0,0,1,0.333333333,0.5,0.333333333,0.3936363458633423,11423
2024-04-05,Jose Quintana,NYM,1,5,9,1,0,0,1,1,1,1,0,0,1,0.25,0.4,1.0,0.5494002938270569,11423
2024-04-11,Jose Quintana,NYM,1,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,11423
2024-04-16,Jose Quintana,NYM,1,4,0,0,0,0,0,0,0,1,0,0,2,0.0,0.25,0.0,0.1726525574922561,11423
2024-04-22,Jose Quintana,NYM,1,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,11423
2024-04-28,Jose Quintana,NYM,1,5,0,1,1,0,0,0,0,1,0,0,0,0.25,0.4,0.5,0.3897445321083069,11423
